id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SLC35E2B	4	0.35648	0.50093	0.99917	9514	2	-0.19577	0.20361	0.34868	1.0	6584	1	-0.19577
AADACL2	4	0.35659	0.50105	0.99917	9515	1	0.095765	0.80672	0.80813	1.0	15293	1	0.095765
FZD9	4	0.35669	0.50115	0.99917	9516	2	-0.1902	0.87953	0.87905	1.0	16704	0	-0.1902
EZH2	4	0.35669	0.50115	0.99917	9517	2	-0.22809	0.49414	0.62262	1.0	11804	1	-0.22809
EXOC8	4	0.35674	0.50121	0.99917	9518	1	0.5765	0.031419	0.085411	0.981563	1661	3	0.5765
AIMP1	4	0.35676	0.50123	0.99917	9519	2	-0.1404	0.51161	0.63006	1.0	11959	1	-0.1404
LRRC36	4	0.35678	0.50125	0.99917	9520	1	0.33148	0.043151	0.1089	0.990382	2096	3	0.33148
BORA	4	0.35685	0.50133	0.99917	9521	2	0.26115	0.08087	0.18069	1.0	3389	2	0.26115
KATNB1	4	0.35697	0.50145	0.99917	9522	2	-0.08026	0.62514	0.68523	1.0	12967	1	-0.08026
SURF1	4	0.35697	0.50145	0.99917	9523	2	0.011143	0.29548	0.4409	1.0	8296	2	0.011143
RHPN1	4	0.35699	0.50146	0.99917	9524	1	0.099717	0.87453	0.8741	1.0	16611	0	0.099717
ANKH	4	0.35704	0.50154	0.99917	9525	2	0.071967	0.1045	0.22327	1.0	4178	2	0.071967
ZNF20	4	0.35708	0.50158	0.99917	9526	1	0.33883	0.073508	0.16705	1.0	3154	3	0.33883
FFAR2	4	0.35716	0.50165	0.99917	9527	2	-0.16158	0.72945	0.74816	1.0	14152	1	-0.16158
CHRNA5	4	0.35729	0.50179	0.99917	9528	2	-0.064736	0.089327	0.19613	1.0	3680	1	-0.064736
C4orf47	4	0.35732	0.50182	0.99917	9529	2	-0.018322	0.29918	0.44466	1.0	8378	2	-0.018322
TET3	4	0.35734	0.50185	0.99917	9530	1	0.092651	0.36168	0.50784	1.0	9579	2	0.092651
KRT37	4	0.35735	0.50186	0.99917	9531	2	-0.067175	0.10908	0.23137	1.0	4331	1	-0.067175
KLHL35	4	0.35735	0.50186	0.99917	9532	2	-0.035355	0.35008	0.49611	1.0	9358	1	-0.035355
IL11	4	0.35742	0.50193	0.99917	9533	1	0.1152	0.43829	0.58544	1.0	11114	2	0.1152
SUV420H2	4	0.35755	0.50206	0.99917	9534	2	-0.15962	0.50838	0.6287	1.0	11928	1	-0.15962
SMTN	4	0.35757	0.50208	0.99917	9535	1	0.055417	0.39123	0.53773	1.0	10168	2	0.055417
ADO	4	0.35762	0.50213	0.99917	9536	2	-0.12049	0.80188	0.80386	1.0	15228	1	-0.12049
CD2	4	0.35767	0.50218	0.99917	9537	2	-0.17079	0.97178	0.97174	1.0	18548	0	-0.17079
VWA3A	4	0.35771	0.50222	0.99917	9538	2	-0.119	0.90678	0.90651	1.0	17243	0	-0.119
THEM4	4	0.35772	0.50224	0.99917	9539	2	-0.10535	0.43436	0.58152	1.0	11038	1	-0.10535
FRMD5	4	0.35776	0.50228	0.99917	9540	1	-0.055995	0.77922	0.78498	1.0	14839	1	-0.055995
KPNB1	4	0.35779	0.50232	0.99917	9541	2	-0.1741	0.01488	0.048663	0.967025	946	2	-0.1741
C16orf13	4	0.3578	0.50233	0.99917	9542	2	0.048983	0.27361	0.41904	1.0	7902	2	0.048983
SMARCAD1	4	0.35785	0.50238	0.99917	9543	2	0.0077714	0.31125	0.45687	1.0	8612	2	0.0077714
NRG1	4	0.35787	0.5024	0.99917	9544	1	-0.090076	0.84694	0.84632	1.0	16062	0	-0.090076
SPINK5	4	0.35791	0.50243	0.99917	9545	2	-0.17325	0.33824	0.48407	1.0	9125	1	-0.17325
OLIG2	4	0.35804	0.50256	0.99917	9546	2	0.070978	0.38343	0.52989	1.0	10002	2	0.070978
ZNF536	4	0.3581	0.50263	0.99917	9547	1	0.18366	0.30389	0.44942	1.0	8470	2	0.18366
RSG1	4	0.35811	0.50263	0.99917	9548	2	-0.18723	0.55471	0.64962	1.0	12319	1	-0.18723
LONP2	4	0.35815	0.50269	0.99917	9549	2	-0.15272	0.73322	0.75079	1.0	14197	1	-0.15272
SNX24	4	0.35823	0.50277	0.99917	9550	2	-0.10118	0.44543	0.59266	1.0	11250	1	-0.10118
CPED1	4	0.35825	0.50279	0.99917	9551	1	0.46443	0.056122	0.13412	0.991702	2577	3	0.46443
BAHCC1	4	0.35827	0.50282	0.99917	9552	2	-0.20369	0.97043	0.97037	1.0	18517	0	-0.20369
SRPX	4	0.35845	0.50302	0.99917	9553	2	-0.15766	0.64965	0.69858	1.0	13212	1	-0.15766
ZBTB33	4	0.35847	0.50303	0.99917	9554	1	0.53421	0.01256	0.041468	0.967025	814	3	0.53421
TTC16	4	0.3585	0.50307	0.99917	9555	2	0.25224	0.052045	0.12625	0.991161	2427	2	0.25224
SLC30A5	4	0.35851	0.50309	0.99917	9556	1	0.12625	0.13734	0.28003	1.0	5273	2	0.12625
UGP2	4	0.35863	0.5032	0.99917	9557	2	-0.1344	0.30761	0.45316	1.0	8542	2	-0.1344
NAIP	4	0.35866	0.50324	0.99917	9558	1	-0.11459	0.96955	0.9695	1.0	18491	0	-0.11459
NOP10	4	0.3589	0.50348	0.99917	9559	2	-0.046952	0.76548	0.77429	1.0	14629	1	-0.046952
MSANTD3	4	0.35892	0.50351	0.99917	9560	2	-0.19603	0.53517	0.64053	1.0	12147	1	-0.19603
CCDC83	4	0.35895	0.50353	0.99917	9561	2	-0.0025989	0.078449	0.17626	1.0	3303	2	-0.0025989
POC1A	4	0.35895	0.50353	0.99917	9562	1	0.22663	0.12693	0.26224	1.0	4925	3	0.22663
ITPRIPL2	4	0.35899	0.50357	0.99917	9563	2	0.017281	0.31582	0.46144	1.0	8693	2	0.017281
ATP8B2	4	0.359	0.50358	0.99917	9564	1	0.075349	0.35996	0.5061	1.0	9548	1	0.075349
TET1	4	0.35911	0.5037	0.99917	9565	1	0.042004	0.18766	0.33269	1.0	6281	1	0.042004
TEPP	4	0.35915	0.50375	0.99917	9566	2	-0.029027	0.83888	0.83817	1.0	15907	0	-0.029027
ZNF569	4	0.35922	0.50383	0.99917	9567	2	-0.13024	0.23635	0.38172	1.0	7215	1	-0.13024
SORD	4	0.35926	0.50386	0.99917	9568	1	-0.094534	0.74512	0.75918	1.0	14343	1	-0.094534
OR4C3	4	0.35927	0.50387	0.99917	9569	2	-0.22548	0.90596	0.90566	1.0	17222	0	-0.22548
SOX15	4	0.35934	0.50394	0.99917	9570	1	-0.27038	0.5697	0.65677	1.0	12453	1	-0.27038
APOE	4	0.35938	0.50397	0.99917	9571	2	-0.058543	0.79	0.79376	1.0	15028	1	-0.058543
ATAD3C	4	0.35959	0.50419	0.99917	9572	2	-0.093625	0.91453	0.91432	1.0	17382	0	-0.093625
C16orf54	4	0.3596	0.50419	0.99917	9573	1	-0.033043	0.64409	0.69547	1.0	13162	1	-0.033043
LGI2	4	0.35964	0.50423	0.99917	9574	2	-0.1554	0.75839	0.7689	1.0	14527	1	-0.1554
HIST1H1A	4	0.3597	0.50429	0.99917	9575	2	0.058003	0.20747	0.35266	1.0	6663	2	0.058003
PPP1R11	4	0.35972	0.50431	0.99917	9576	1	0.25573	0.1079	0.22929	1.0	4288	3	0.25573
MTFR1L	4	0.35973	0.50432	0.99917	9577	2	-0.074659	0.71336	0.7372	1.0	13951	1	-0.074659
AMMECR1L	4	0.35985	0.50444	0.99917	9578	2	-0.067203	0.53658	0.64117	1.0	12163	1	-0.067203
HSD17B1	4	0.35988	0.50448	0.99917	9579	1	0.22025	0.098645	0.2129	1.0	3985	3	0.22025
NDUFS6	4	0.35989	0.50448	0.99917	9580	2	-0.028912	0.55591	0.65018	1.0	12329	1	-0.028912
ZNF337	4	0.35998	0.50458	0.99917	9581	1	0.11663	0.23768	0.38304	1.0	7233	1	0.11663
MORN5	4	0.36003	0.50464	0.99917	9582	2	-0.19991	0.48032	0.61684	1.0	11689	1	-0.19991
G2E3	4	0.36013	0.50473	0.99917	9583	2	-0.15401	0.87357	0.87315	1.0	16595	0	-0.15401
NEU4	4	0.36015	0.50476	0.99917	9584	2	-0.17117	0.46867	0.612	1.0	11593	1	-0.17117
LTA4H	4	0.36024	0.50486	0.99917	9585	1	0.15982	0.4565	0.60388	1.0	11460	2	0.15982
COPA	4	0.36024	0.50486	0.99917	9586	2	-0.056795	0.58481	0.66422	1.0	12586	1	-0.056795
NKAP	4	0.36027	0.50489	0.99917	9587	2	-0.21298	0.72192	0.74297	1.0	14060	1	-0.21298
RIPPLY1	4	0.36029	0.50492	0.99917	9588	2	-0.10799	0.56675	0.65538	1.0	12431	1	-0.10799
PDHB	4	0.36043	0.50507	0.99917	9589	1	0.48548	0.0026383	0.0094003	0.795966	225	2	0.48548
IZUMO1R	4	0.36045	0.50509	0.99917	9590	2	-0.15138	0.709	0.73437	1.0	13895	1	-0.15138
MCUR1	4	0.36047	0.50511	0.99917	9591	1	0.67413	0.012303	0.040689	0.967025	795	3	0.67413
WI2-2373I1.2	4	0.36061	0.50525	0.99917	9592	2	-0.063933	0.19242	0.33749	1.0	6368	1	-0.063933
DOK3	4	0.36066	0.5053	0.99917	9593	2	-0.14525	0.57137	0.65759	1.0	12470	1	-0.14525
CYLC2	4	0.36069	0.50533	0.99917	9594	1	0.053958	0.60769	0.67591	1.0	12807	1	0.053958
DND1	4	0.36086	0.50551	0.99917	9595	1	0.09315	0.38089	0.52733	1.0	9957	2	0.09315
LRRC59	4	0.36089	0.50553	0.99917	9596	2	0.03369	0.36814	0.51436	1.0	9690	2	0.03369
LHCGR	4	0.36103	0.50565	0.99917	9597	2	-0.13862	0.9296	0.92941	1.0	17694	0	-0.13862
APOBEC1	4	0.36105	0.50567	0.99917	9598	1	-0.0030664	0.47219	0.61344	1.0	11625	1	-0.0030664
REM2	4	0.36111	0.50572	0.99917	9599	1	0.018343	0.72662	0.7462	1.0	14117	1	0.018343
SMPDL3A	4	0.36114	0.50576	0.99917	9600	1	0.035539	0.38332	0.52979	1.0	10001	2	0.035539
SERPINE2	4	0.36122	0.50585	0.99917	9601	1	0.2093	0.13499	0.27606	1.0	5195	2	0.2093
CDKN2B	4	0.36126	0.50588	0.99917	9602	1	0.096802	0.68199	0.71749	1.0	13559	1	0.096802
SLC7A13	4	0.36126	0.50589	0.99917	9603	2	-0.14346	0.19089	0.33595	1.0	6336	1	-0.14346
ACKR3	4	0.36133	0.50596	0.99917	9604	1	0.051496	0.41723	0.56415	1.0	10706	2	0.051496
MARS2	4	0.3615	0.50612	0.99917	9605	1	0.14272	0.32111	0.46667	1.0	8793	2	0.14272
APPL1	4	0.36156	0.50619	0.99917	9606	2	-0.14362	0.63485	0.6904	1.0	13063	1	-0.14362
TP53TG3D	4	0.36161	0.50625	0.99917	9607	1	-0.055471	0.19637	0.34148	1.0	6445	1	-0.055471
DCTN6	4	0.36169	0.50634	0.99917	9608	2	-0.19823	0.88988	0.88954	1.0	16883	0	-0.19823
SLC5A6	4	0.36173	0.50638	0.99917	9609	2	0.074018	0.23802	0.38338	1.0	7243	2	0.074018
EMB	4	0.36178	0.50643	0.99917	9610	2	-0.032741	0.1786	0.32357	1.0	6110	2	-0.032741
PHF5A	4	0.36182	0.50647	0.99917	9611	1	0.91937	0.017179	0.055611	0.967025	1076	3	0.91937
C4orf51	4	0.36186	0.5065	0.99917	9612	2	-0.063652	0.16159	0.30634	1.0	5775	1	-0.063652
ANKK1	4	0.36197	0.50662	0.99917	9613	2	0.89646	2.1829e-05	7.7445e-05	0.113861	13	2	0.89646
OGDH	4	0.36201	0.50667	0.99917	9614	2	-0.16722	0.64616	0.6966	1.0	13178	1	-0.16722
ABTB2	4	0.36208	0.50673	0.99917	9615	2	0.015674	0.12999	0.2675	1.0	5022	2	0.015674
BCAS2	4	0.36212	0.50678	0.99917	9616	2	0.30577	0.059377	0.14034	0.993548	2685	2	0.30577
FAM19A2	4	0.36231	0.50696	0.99917	9617	2	-0.1428	0.2727	0.41812	1.0	7889	1	-0.1428
COL6A5	4	0.3624	0.50705	0.99917	9618	1	0.14109	0.21433	0.35968	1.0	6793	2	0.14109
CXorf49B	4	0.36244	0.50709	0.99917	9619	2	-0.066482	0.40817	0.55495	1.0	10539	1	-0.066482
ACE2	4	0.36247	0.50713	0.99917	9620	2	-0.1383	0.70481	0.73165	1.0	13839	1	-0.1383
COA1	4	0.36251	0.50717	0.99917	9621	1	0.059645	0.74332	0.75786	1.0	14317	1	0.059645
ATG12	4	0.36251	0.50717	0.99917	9622	1	0.14623	0.21033	0.35554	1.0	6716	2	0.14623
SOST	4	0.36256	0.50723	0.99917	9623	2	0.31871	0.015187	0.049577	0.967025	964	2	0.31871
WWOX	4	0.36257	0.50724	0.99917	9624	1	0.01596	0.036683	0.096052	0.989217	1848	2	0.01596
FPGS	4	0.36268	0.50734	0.99917	9625	1	0.28485	0.15337	0.29809	1.0	5624	2	0.28485
OR10A6	4	0.3628	0.50746	0.99917	9626	2	-0.12354	0.9433	0.9432	1.0	17982	0	-0.12354
IL17A	4	0.36282	0.50748	0.99917	9627	2	-0.084586	0.22912	0.37452	1.0	7081	1	-0.084586
OR10G9	4	0.36283	0.50749	0.99917	9628	2	-0.12449	0.93493	0.93481	1.0	17802	0	-0.12449
ZNF25	4	0.36284	0.50751	0.99917	9629	2	-0.078208	0.82451	0.82428	1.0	15625	1	-0.078208
ROPN1	4	0.36289	0.50756	0.99917	9630	2	-0.087674	0.84644	0.8458	1.0	16051	0	-0.087674
VIPAS39	4	0.3629	0.50757	0.99917	9631	1	0.40056	0.033988	0.090605	0.989217	1747	3	0.40056
MFRP	4	0.36303	0.50769	0.99917	9632	2	0.16584	0.11841	0.24755	1.0	4633	2	0.16584
SOX9	4	0.3632	0.50786	0.99917	9633	2	-0.0042135	0.75263	0.76473	1.0	14444	1	-0.0042135
CCDC93	4	0.36322	0.50787	0.99917	9634	2	-0.0068033	0.39762	0.54426	1.0	10313	2	-0.0068033
LOC101929983	4	0.36324	0.5079	0.99917	9635	2	-0.13353	0.8642	0.86378	1.0	16398	0	-0.13353
MAGI3	4	0.36324	0.5079	0.99917	9636	1	0.24311	0.34675	0.49272	1.0	9298	2	0.24311
CSNK1D	4	0.36329	0.50794	0.99917	9637	2	0.45067	0.011842	0.039286	0.967025	766	2	0.45067
SPON2	4	0.36329	0.50794	0.99917	9638	2	-0.019017	0.28507	0.43052	1.0	8114	2	-0.019017
RET	4	0.36335	0.50802	0.99917	9639	2	-0.054997	0.87282	0.87242	1.0	16585	0	-0.054997
OR9A4	4	0.36343	0.50809	0.99917	9640	1	-0.090106	0.69846	0.72762	1.0	13766	1	-0.090106
FTO	4	0.36348	0.50815	0.99917	9641	1	0.29802	0.0018102	0.0065289	0.734042	169	2	0.29802
FOSL1	4	0.36356	0.50822	0.99917	9642	2	-0.22158	0.85797	0.85752	1.0	16261	0	-0.22158
C19orf47	4	0.36358	0.50823	0.99917	9643	2	-0.099601	0.92566	0.92546	1.0	17611	0	-0.099601
SRF	4	0.36359	0.50824	0.99917	9644	2	-0.24058	0.24204	0.38736	1.0	7313	1	-0.24058
B4GALT3	4	0.36361	0.50827	0.99917	9645	2	0.068124	0.00044621	0.0016331	0.567507	55	2	0.068124
SPRR2A	4	0.36363	0.50829	0.99917	9646	2	-0.10062	0.29999	0.44552	1.0	8393	1	-0.10062
PPP1R32	4	0.36375	0.50842	0.99917	9647	2	0.26844	0.11315	0.23855	1.0	4455	2	0.26844
TNKS	4	0.36376	0.50843	0.99917	9648	1	-0.057573	0.027049	0.076493	0.97313	1502	1	-0.057573
PLAU	4	0.36384	0.50851	0.99917	9649	2	-0.14944	0.9696	0.96954	1.0	18494	0	-0.14944
ADCK2	4	0.36391	0.50858	0.99917	9650	1	-0.074706	0.77415	0.78098	1.0	14756	1	-0.074706
TRIM72	4	0.36394	0.5086	0.99917	9651	2	-0.13834	0.78016	0.78574	1.0	14852	1	-0.13834
ZIM3	4	0.36394	0.5086	0.99917	9652	2	0.123	0.098233	0.21219	1.0	3966	2	0.123
KCTD8	4	0.36403	0.50869	0.99917	9653	2	0.10918	0.17878	0.32374	1.0	6113	2	0.10918
SOX11	4	0.36406	0.50873	0.99917	9654	2	-0.19781	0.75164	0.76399	1.0	14434	1	-0.19781
C17orf100	4	0.3641	0.50877	0.99917	9655	1	0.49138	0.03171	0.085994	0.981563	1667	2	0.49138
AP2M1	4	0.36412	0.50879	0.99917	9656	2	-0.14859	0.68112	0.71697	1.0	13549	1	-0.14859
ROGDI	4	0.36431	0.509	0.99917	9657	1	0.16045	0.31782	0.46342	1.0	8725	2	0.16045
MINPP1	4	0.36433	0.50901	0.99917	9658	2	0.15122	0.25908	0.40451	1.0	7626	2	0.15122
LY6K	4	0.3644	0.50909	0.99917	9659	1	0.17684	0.22634	0.37167	1.0	7038	2	0.17684
ZNF264	4	0.3644	0.50909	0.99917	9660	2	-0.072222	0.50063	0.62542	1.0	11857	1	-0.072222
PROCR	4	0.36448	0.50916	0.99917	9661	1	0.28844	0.053219	0.12854	0.991161	2471	3	0.28844
GNA11	4	0.36452	0.5092	0.99917	9662	2	0.16571	0.091301	0.19975	1.0	3752	2	0.16571
TSPO2	4	0.36455	0.50924	0.99917	9663	2	-0.12524	0.64669	0.69691	1.0	13184	1	-0.12524
GSDMB	4	0.36455	0.50924	0.99917	9664	2	0.11283	0.17266	0.31756	1.0	5993	2	0.11283
EAF2	4	0.36466	0.50937	0.99917	9665	2	0.52819	0.018457	0.058619	0.967025	1137	2	0.52819
MIS18BP1	4	0.36467	0.50937	0.99917	9666	2	-0.40972	0.28963	0.43514	1.0	8192	1	-0.40972
ALPP	4	0.3647	0.5094	0.99917	9667	2	0.021259	0.62905	0.68731	1.0	13004	1	0.021259
NFE2	4	0.36477	0.50948	0.99917	9668	2	-0.031742	0.5282	0.63744	1.0	12091	1	-0.031742
RBM28	4	0.36477	0.50948	0.99917	9669	1	0.25471	0.066256	0.15342	1.0	2923	2	0.25471
LRIG3	4	0.36481	0.50952	0.99917	9670	1	0.076486	0.37082	0.51707	1.0	9744	2	0.076486
B9D2	4	0.36482	0.50953	0.99917	9671	2	0.022336	0.36872	0.51496	1.0	9702	2	0.022336
C15orf61	4	0.36487	0.50957	0.99917	9672	2	-0.12172	0.28999	0.43551	1.0	8200	1	-0.12172
ZNF57	4	0.36489	0.50961	0.99917	9673	2	0.2389	0.043045	0.10872	0.990382	2093	2	0.2389
ADIPOQ	4	0.365	0.50973	0.99917	9674	2	-0.0014742	0.34218	0.48814	1.0	9204	1	-0.0014742
GFY	4	0.36505	0.50978	0.99917	9675	2	0.078036	0.17613	0.3211	1.0	6058	2	0.078036
SUGP2	4	0.36507	0.5098	0.99917	9676	2	-0.14793	0.88471	0.88429	1.0	16785	0	-0.14793
DENND4C	4	0.36511	0.50983	0.99917	9677	1	-0.12647	0.51054	0.62958	1.0	11950	1	-0.12647
OR13G1	4	0.36514	0.50987	0.99917	9678	2	-0.083431	0.94343	0.94333	1.0	17984	0	-0.083431
SETD8	4	0.36517	0.50988	0.99917	9679	1	0.86944	0.012413	0.041019	0.967025	801	3	0.86944
CCDC160	4	0.36517	0.50989	0.99917	9680	2	-0.15135	0.76692	0.77542	1.0	14655	1	-0.15135
BMP2K	4	0.36519	0.50992	0.99917	9681	2	-0.011187	0.32059	0.46616	1.0	8780	1	-0.011187
PDGFRL	4	0.36521	0.50994	0.99917	9682	2	-0.10116	0.58688	0.66526	1.0	12601	1	-0.10116
CRABP2	4	0.3653	0.51002	0.99917	9683	1	0.13942	0.073117	0.16632	1.0	3142	2	0.13942
PPFIA1	4	0.36537	0.5101	0.99917	9684	1	0.14556	0.27589	0.42134	1.0	7945	2	0.14556
OR5V1	4	0.3654	0.51013	0.99917	9685	2	-0.12992	0.85447	0.85393	1.0	16197	0	-0.12992
OR5P2	4	0.36541	0.51014	0.99917	9686	1	0.072689	0.86709	0.86663	1.0	16459	0	0.072689
NCAM2	4	0.36545	0.51017	0.99917	9687	2	-0.077691	0.89164	0.89135	1.0	16916	0	-0.077691
XKR6	4	0.36545	0.51017	0.99917	9688	2	0.05348	0.28266	0.42813	1.0	8076	2	0.05348
PTPRT	4	0.36549	0.51022	0.99917	9689	2	-0.1784	0.6734	0.71234	1.0	13452	1	-0.1784
LOC101927322	4	0.36553	0.51026	0.99917	9690	2	-0.089534	0.144	0.28863	1.0	5450	1	-0.089534
MPG	4	0.36556	0.51029	0.99917	9691	2	-0.14411	0.89222	0.8919	1.0	16931	0	-0.14411
FGL2	4	0.36564	0.51038	0.99917	9692	2	-0.06821	0.55969	0.65195	1.0	12368	1	-0.06821
MATN4	4	0.36567	0.51041	0.99917	9693	2	-0.12833	0.55234	0.64848	1.0	12299	1	-0.12833
FGR	4	0.3657	0.51044	0.99917	9694	2	-0.065226	0.85318	0.8526	1.0	16173	0	-0.065226
NLRP14	4	0.36573	0.51047	0.99917	9695	1	-0.0083885	0.80599	0.80749	1.0	15285	1	-0.0083885
TSPAN16	4	0.36578	0.51052	0.99917	9696	1	0.2769	0.1509	0.2956	1.0	5584	2	0.2769
VAPB	4	0.36585	0.51059	0.99917	9697	2	0.075805	0.065961	0.15284	1.0	2914	2	0.075805
RBX1	4	0.36585	0.51059	0.99917	9698	2	-0.098032	0.27547	0.42092	1.0	7934	1	-0.098032
AK7	4	0.36597	0.51073	0.99917	9699	2	-0.037591	0.80215	0.80409	1.0	15232	1	-0.037591
ATRIP	4	0.36598	0.51074	0.99917	9700	2	-0.23012	0.47307	0.61381	1.0	11628	1	-0.23012
DFFB	4	0.36598	0.51074	0.99917	9701	2	-0.053114	0.66243	0.70581	1.0	13335	1	-0.053114
CLIC4	4	0.36608	0.51086	0.99917	9702	1	0.32067	0.037599	0.097882	0.989852	1882	2	0.32067
DEPDC1B	4	0.36617	0.51094	0.99917	9703	2	-0.11712	0.89784	0.89756	1.0	17040	0	-0.11712
CSRNP1	4	0.36619	0.51096	0.99917	9704	2	-0.12058	0.70815	0.73383	1.0	13880	1	-0.12058
PAX1	4	0.36619	0.51097	0.99917	9705	1	0.25161	0.11485	0.24143	1.0	4522	3	0.25161
MEOX1	4	0.36631	0.51109	0.99917	9706	2	-0.12143	0.86439	0.86397	1.0	16406	0	-0.12143
SUN1	4	0.36636	0.51116	0.99917	9707	2	-0.16495	0.92866	0.92846	1.0	17673	0	-0.16495
PCDHGA11	4	0.36636	0.51116	0.99917	9708	2	-0.15852	0.46401	0.61008	1.0	11562	1	-0.15852
MOB3C	4	0.3664	0.5112	0.99917	9709	2	-0.094667	0.90456	0.90422	1.0	17196	0	-0.094667
SHISA3	4	0.36649	0.51128	0.99917	9710	1	-0.1498	0.87465	0.87422	1.0	16614	0	-0.1498
SLC25A46	4	0.36653	0.51132	0.99917	9711	1	0.20346	0.12483	0.25868	1.0	4849	2	0.20346
GPNMB	4	0.36659	0.51137	0.99917	9712	2	0.1501	0.14884	0.29353	1.0	5540	2	0.1501
OR51A4	4	0.36661	0.5114	0.99917	9713	2	0.1736	0.025236	0.072831	0.967025	1430	2	0.1736
PAGR1	4	0.36668	0.51147	0.99917	9714	2	-0.022584	0.83626	0.8356	1.0	15851	1	-0.022584
RINT1	4	0.36675	0.51154	0.99917	9715	2	-0.14903	0.42594	0.57296	1.0	10870	1	-0.14903
SNX18	4	0.36683	0.51162	0.99917	9716	1	0.34139	0.088152	0.19397	1.0	3638	3	0.34139
TRAPPC1	4	0.36688	0.51169	0.99917	9717	1	0.23696	0.012776	0.042144	0.967025	825	3	0.23696
TSNAXIP1	4	0.36689	0.51169	0.99917	9718	2	-0.059325	0.87843	0.87801	1.0	16682	0	-0.059325
SPOCK2	4	0.36694	0.51174	0.99917	9719	1	0.10124	0.22537	0.37069	1.0	7020	2	0.10124
ITGB1BP2	4	0.36699	0.5118	0.99917	9720	2	-0.095992	0.39999	0.54671	1.0	10366	1	-0.095992
ACOT9	4	0.36703	0.51183	0.99917	9721	2	-0.028363	0.44793	0.5952	1.0	11297	2	-0.028363
METTL24	4	0.3672	0.51201	0.99917	9722	1	-0.048817	0.15853	0.30327	1.0	5715	1	-0.048817
CRISP2	4	0.36721	0.51202	0.99917	9723	2	-0.095042	0.31949	0.46506	1.0	8761	1	-0.095042
SMEK2	4	0.36727	0.51208	0.99917	9724	2	-0.053588	0.18751	0.33253	1.0	6279	1	-0.053588
CIPC	4	0.36732	0.51213	0.99917	9725	2	-0.21163	0.50019	0.62523	1.0	11854	1	-0.21163
ACTN3	4	0.3674	0.51222	0.99917	9726	1	0.48752	0.01475	0.048247	0.967025	935	2	0.48752
C4orf36	4	0.36746	0.51227	0.99917	9727	1	0.16676	0.018483	0.058683	0.967025	1138	2	0.16676
RNPS1	4	0.36761	0.51243	0.99917	9728	1	0.23599	0.09964	0.21472	1.0	4023	3	0.23599
CDK2AP1	4	0.36766	0.51248	0.99917	9729	2	-0.11755	0.92679	0.92659	1.0	17631	0	-0.11755
REG4	4	0.36769	0.51252	0.99917	9730	2	-0.11099	0.47627	0.61516	1.0	11656	1	-0.11099
IGFALS	4	0.36769	0.51252	0.99917	9731	2	-0.13684	0.51038	0.62952	1.0	11948	1	-0.13684
TEX36	4	0.36779	0.51262	0.99917	9732	1	-0.019645	0.53968	0.64259	1.0	12194	1	-0.019645
WNK4	4	0.36787	0.51269	0.99917	9733	1	0.20004	0.04071	0.10409	0.990382	1984	2	0.20004
PCK2	4	0.36791	0.51273	0.99917	9734	2	-0.14866	0.18932	0.33435	1.0	6312	1	-0.14866
PIK3IP1	4	0.36793	0.51274	0.99917	9735	1	0.39845	0.018172	0.058005	0.967025	1125	3	0.39845
OR4F17	4	0.36796	0.51278	0.99917	9736	2	-0.0054524	0.3043	0.44983	1.0	8479	2	-0.0054524
HOXA7	4	0.36806	0.51288	0.99917	9737	1	0.0082769	0.3667	0.51291	1.0	9667	1	0.0082769
BZW2	4	0.36811	0.51292	0.99917	9738	2	0.013775	0.37795	0.52433	1.0	9892	2	0.013775
GAD1	4	0.36811	0.51292	0.99917	9739	2	-0.19756	0.18027	0.32524	1.0	6146	1	-0.19756
SYVN1	4	0.36817	0.51298	0.99917	9740	2	-0.15532	0.93174	0.9315	1.0	17748	0	-0.15532
LZTS1	4	0.36817	0.51298	0.99917	9741	1	0.11922	0.33737	0.48315	1.0	9106	2	0.11922
PNPLA6	4	0.3682	0.51302	0.99917	9742	2	-0.090181	0.61433	0.67945	1.0	12873	1	-0.090181
ARMCX3	4	0.3682	0.51302	0.99917	9743	1	0.14663	0.36287	0.50901	1.0	9601	2	0.14663
SPRR2E	4	0.36828	0.51309	0.99917	9744	1	-0.015125	0.90722	0.90699	1.0	17254	0	-0.015125
CSF1	4	0.3684	0.51322	0.99917	9745	2	-0.088165	0.87127	0.87087	1.0	16549	0	-0.088165
C10orf76	4	0.36843	0.51325	0.99917	9746	1	-0.075639	0.22079	0.3661	1.0	6924	1	-0.075639
ZNF574	4	0.36845	0.51326	0.99917	9747	2	-0.050917	0.79343	0.79663	1.0	15084	1	-0.050917
SFI1	4	0.36852	0.51334	0.99917	9748	2	-0.038497	0.66905	0.70974	1.0	13403	1	-0.038497
DGKG	4	0.36854	0.51337	0.99917	9749	2	0.059337	0.28291	0.42839	1.0	8080	2	0.059337
TMEM63A	4	0.36856	0.51339	0.99917	9750	2	-0.12411	0.55496	0.64973	1.0	12321	1	-0.12411
TINAG	4	0.36861	0.51345	0.99917	9751	1	0.16267	0.33409	0.47984	1.0	9037	2	0.16267
CCDC140	4	0.36863	0.51346	0.99917	9752	2	-0.17983	0.047916	0.11816	0.991161	2267	1	-0.17983
