sgRNA	Gene	BM	CNS
BruLib51401	DUSP16	1.414213562373095	2.449489742783178
BruLib17077	CXCL12	1.414213562373095	0.0
BruLib7113	GHR	1.414213562373095	0.0
BruLib6664	FUT6	1.414213562373095	0.0
BruLib36571	UHRF1	1.414213562373095	0.0
BruLib23122	NRP1	1.414213562373095	9.797958971132712
BruLib75355	BSPH1	1.414213562373095	0.0
BruLib44318	TMPRSS4	1.414213562373095	0.0
BruLib55246	PAPLN	1.414213562373095	0.0
BruLib73939	PPIAL4G	1.414213562373095	2.449489742783178
BruLib62344	TTL	1.414213562373095	0.0
BruLib41416	VPS37C	2.82842712474619	0.0
BruLib21857	TAGLN2	1.414213562373095	0.0
BruLib4594	DCX	1.414213562373095	2.449489742783178
BruLib34884	SLC13A4	1.414213562373095	12.24744871391589
BruLib25721	ECE2	1.414213562373095	0.0
BruLib41988	TRIM62	1.414213562373095	0.0
BruLib47899	COPS7B	1.414213562373095	0.0
BruLib44110	MOSPD1	1.414213562373095	0.0
BruLib70931	TNFAIP8L3	1.414213562373095	0.0
BruLib5002	DPT	1.414213562373095	0.0
BruLib29317	PPP1R13L	1.414213562373095	4.898979485566356
BruLib70777	TMEM189-UBE2V1	1.414213562373095	2.449489742783178
BruLib30176	BTN2A1	1.414213562373095	0.0
BruLib8155	HADHA	1.414213562373095	0.0
BruLib19076	TGFA	1.414213562373095	4.898979485566356
BruLib28184	ZNHIT1	1.414213562373095	2.449489742783178
BruLib75601	USP17L13	1.414213562373095	4.898979485566356
BruLib75289	LOC100130451	1.414213562373095	0.0
BruLib26467	KIF14	1.414213562373095	0.0
BruLib12997	ODC1	1.414213562373095	2.449489742783178
BruLib54716	TCEAL3	1.414213562373095	4.898979485566356
BruLib19860	UBE2G1	1.414213562373095	0.0
BruLib40452	SLC35F2	1.414213562373095	4.898979485566356
BruLib68562	TAAR6	1.414213562373095	0.0
BruLib38687	COMMD10	1.414213562373095	0.0
BruLib11930	TRIM37	1.414213562373095	4.898979485566356
BruLib50536	TTC26	1.414213562373095	0.0
BruLib77401	Non-Targeting Control	1.414213562373095	2.449489742783178
BruLib26870	DNM1L	1.414213562373095	0.0
BruLib66035	UNC5CL	1.414213562373095	0.0
BruLib62308	C22orf42	1.414213562373095	0.0
BruLib5592	ENO1	1.414213562373095	0.0
BruLib36492	CFAP20	1.414213562373095	0.0
BruLib65872	SYCP2L	1.414213562373095	7.348469228349534
BruLib29577	RALBP1	1.414213562373095	0.0
BruLib40460	MPHOSPH8	1.414213562373095	2.449489742783178
BruLib73020	SHISA8	1.414213562373095	0.0
BruLib21940	NCK2	1.414213562373095	0.0
BruLib22211	CYP4F2	1.414213562373095	0.0
BruLib38696	TRAPPC4	1.414213562373095	0.0
BruLib44196	IRGC	1.414213562373095	4.898979485566356
BruLib75557	ARHGEF33	1.414213562373095	0.0
BruLib15333	PTGER3	1.414213562373095	4.898979485566356
BruLib16857	SERPINB4	1.414213562373095	0.0
BruLib25715	AQR	1.414213562373095	0.0
BruLib45115	TMEM159	1.414213562373095	0.0
BruLib201	ACTN4	1.414213562373095	0.0
BruLib71747	OR8B3	2.82842712474619	4.898979485566356
BruLib31216	MMRN1	1.414213562373095	2.449489742783178
BruLib75762	TRPC5OS	1.414213562373095	200.8581589082206
BruLib24844	MED7	1.414213562373095	0.0
BruLib41775	CEP55	1.414213562373095	2.449489742783178
BruLib991	APOH	1.414213562373095	0.0
BruLib68712	S100A7A	1.414213562373095	0.0
BruLib23342	MTMR3	1.414213562373095	0.0
BruLib56320	TMEM183A	1.414213562373095	2.449489742783178
BruLib60732	MAGEB16	1.414213562373095	7.348469228349534
BruLib66140	DEFB112	1.414213562373095	4.898979485566356
BruLib29186	ZNF460	1.414213562373095	0.0
BruLib42061	UQCC1	1.414213562373095	0.0
BruLib31364	DIP2C	1.414213562373095	0.0
BruLib45044	LPAR5	1.414213562373095	4.898979485566356
BruLib51347	TMEM177	1.414213562373095	0.0
BruLib76597	Non-Targeting Control	1.414213562373095	0.0
BruLib3309	CKS1B	1.414213562373095	0.0
BruLib2806	CDC25A	2.82842712474619	0.0
BruLib75303	PRR32	1.414213562373095	0.0
BruLib40966	FAM208B	1.414213562373095	7.348469228349534
BruLib5742	ERCC1	1.414213562373095	0.0
BruLib54341	PARP10	1.414213562373095	0.0
BruLib39513	PHAX	1.414213562373095	0.0
BruLib9742	ITGA1	1.414213562373095	0.0
BruLib7668	GPX2	1.414213562373095	2.449489742783178
BruLib51980	ZNF611	1.414213562373095	2.449489742783178
BruLib10088	KCNK2	1.414213562373095	2.449489742783178
BruLib47949	CCDC136	1.414213562373095	2.449489742783178
BruLib5010	DPYS	1.414213562373095	0.0
BruLib45108	ADCK1	1.414213562373095	0.0
BruLib15142	PSMA1	1.414213562373095	0.0
BruLib26443	IQSEC1	1.414213562373095	2.449489742783178
BruLib57870	AGAP2	1.414213562373095	0.0
BruLib41490	OXR1	1.414213562373095	2.449489742783178
BruLib22997	TNFRSF10B	1.414213562373095	2.449489742783178
BruLib27605	EFS	1.414213562373095	0.0
BruLib50222	NUDT18	1.414213562373095	0.0
BruLib71227	TSPYL6	1.414213562373095	0.0
BruLib25914	RASSF2	1.414213562373095	36.74234614174767
BruLib6358	FKBP3	1.414213562373095	14.696938456699067
BruLib2075	LDLRAD4	1.414213562373095	0.0
BruLib17214	SRSF7	1.414213562373095	0.0
BruLib48073	EXO5	1.414213562373095	0.0
BruLib54387	POMGNT2	1.414213562373095	0.0
BruLib50680	ADAMTS20	1.414213562373095	0.0
BruLib41314	PARPBP	1.414213562373095	4.898979485566356
BruLib4200	CTLA4	1.414213562373095	0.0
BruLib45266	ATP10A	1.414213562373095	0.0
BruLib45209	ZMIZ1	1.414213562373095	0.0
BruLib65617	RNF152	1.414213562373095	7.348469228349534
BruLib14109	PLCB2	1.414213562373095	2.449489742783178
BruLib65119	VMA21	1.414213562373095	0.0
BruLib17853	FSCN1	1.414213562373095	0.0
BruLib38904	RTFDC1	1.414213562373095	0.0
BruLib56567	TADA2B	1.414213562373095	0.0
BruLib21078	GPANK1	1.414213562373095	0.0
BruLib74076	C16orf90	1.414213562373095	7.348469228349534
BruLib36118	SGSM3	1.414213562373095	4.898979485566356
BruLib75406	FAM196B	1.414213562373095	0.0
BruLib55732	TRIM47	1.414213562373095	0.0
BruLib2290	CAPN2	1.414213562373095	0.0
BruLib50275	ZNF671	1.414213562373095	2.449489742783178
BruLib27656	SPEG	1.414213562373095	0.0
BruLib2814	CDC25C	1.414213562373095	0.0
BruLib54696	PIGY	1.414213562373095	2.449489742783178
BruLib60190	CAPSL	1.414213562373095	0.0
BruLib43815	BCAP29	1.414213562373095	0.0
BruLib50395	KIAA0319L	1.414213562373095	4.898979485566356
BruLib15915	RBM3	1.414213562373095	0.0
BruLib18483	SULT2B1	1.414213562373095	2.449489742783178
BruLib27031	TRIM10	1.414213562373095	0.0
BruLib38539	NGRN	1.414213562373095	0.0
BruLib9088	IBSP	1.414213562373095	0.0
BruLib31966	ZCCHC14	1.414213562373095	2.449489742783178
BruLib63237	AWAT1	1.414213562373095	2.449489742783178
BruLib49423	NDNF	1.414213562373095	0.0
BruLib2151	CACNA1D	1.414213562373095	0.0
BruLib30762	TMC6	1.414213562373095	2.449489742783178
BruLib73047	TMEM150C	1.414213562373095	2.449489742783178
BruLib2439	SERPINH1	1.414213562373095	0.0
BruLib71107	RNF207	1.414213562373095	4.898979485566356
BruLib5987	F13A1	1.414213562373095	2.449489742783178
BruLib40335	PAF1	1.414213562373095	0.0
BruLib59244	AXDND1	1.414213562373095	0.0
BruLib39842	GPR173	1.414213562373095	0.0
BruLib60279	ACOT12	1.414213562373095	0.0
BruLib49322	TMEM231	1.414213562373095	0.0
BruLib62444	ZNF385B	1.414213562373095	7.348469228349534
BruLib24416	GPR52	1.414213562373095	2.449489742783178
BruLib44302	INPP5E	1.414213562373095	0.0
BruLib31485	PALLD	2.82842712474619	2.449489742783178
BruLib76248	MED14OS	1.414213562373095	2.449489742783178
BruLib29520	GADD45G	1.414213562373095	2.449489742783178
BruLib693	ALPP	1.414213562373095	4.898979485566356
BruLib17233	SFTPD	1.414213562373095	2.449489742783178
BruLib31482	SNRNP200	1.414213562373095	0.0
BruLib28281	VAT1	1.414213562373095	2.449489742783178
BruLib5277	EDN1	1.414213562373095	2.449489742783178
BruLib65274	OR8K3	1.414213562373095	0.0
BruLib43717	C19orf80	1.414213562373095	4.898979485566356
BruLib28930	RRH	1.414213562373095	2.449489742783178
BruLib73424	SPANXN2	1.414213562373095	2.449489742783178
BruLib31098	MORC2	1.414213562373095	0.0
BruLib48579	RASL11B	1.414213562373095	0.0
BruLib12638	NKX3-1	1.414213562373095	0.0
BruLib45033	CAMK1D	1.414213562373095	0.0
BruLib76271	TCP11X2	1.414213562373095	2.449489742783178
BruLib57278	PWWP2A	1.414213562373095	7.348469228349534
BruLib28161	CLEC10A	1.414213562373095	0.0
BruLib36533	BRD7	1.414213562373095	0.0
BruLib53167	LRRC8C	1.414213562373095	2.449489742783178
BruLib12056	MYH10	1.414213562373095	0.0
BruLib25791	KNTC1	1.414213562373095	0.0
BruLib46619	OSTC	1.414213562373095	0.0
BruLib13558	PDE9A	1.414213562373095	0.0
BruLib60457	C7orf31	1.414213562373095	0.0
BruLib62606	C3orf22	2.82842712474619	4.898979485566356
BruLib10947	MXD1	1.414213562373095	4.898979485566356
BruLib39874	WNT4	1.414213562373095	2.449489742783178
BruLib30000	CNTRL	1.414213562373095	0.0
BruLib5150	DUSP3	1.414213562373095	0.0
BruLib63098	NXNL2	1.414213562373095	0.0
BruLib59976	TPRA1	1.414213562373095	0.0
BruLib14581	PPP1R3A	1.414213562373095	2.449489742783178
BruLib15482	PTPRF	1.414213562373095	0.0
BruLib9415	IL3RA	1.414213562373095	0.0
BruLib47553	ROBO3	1.414213562373095	4.898979485566356
BruLib38628	MRPS17	1.414213562373095	2.449489742783178
BruLib70759	NSUN4	1.414213562373095	4.898979485566356
BruLib4452	CYP26A1	1.414213562373095	0.0
BruLib35731	GLS2	1.414213562373095	2.449489742783178
BruLib69477	PALM3	1.414213562373095	2.449489742783178
BruLib9506	IL12RB2	1.414213562373095	2.449489742783178
BruLib49208	GLB1L	1.414213562373095	4.898979485566356
BruLib16506	RPS5	1.414213562373095	9.797958971132712
BruLib42820	STAP2	1.414213562373095	0.0
BruLib34806	FBXL6	1.414213562373095	2.449489742783178
BruLib50860	KIAA0226L	1.414213562373095	2.449489742783178
BruLib18389	ELOVL4	1.414213562373095	0.0
BruLib73234	OR2B3	1.414213562373095	0.0
BruLib19156	TCHH	1.414213562373095	0.0
BruLib70689	KRTAP10-3	1.414213562373095	9.797958971132712
BruLib53936	EBPL	1.414213562373095	4.898979485566356
BruLib63548	SPPL2C	1.414213562373095	2.449489742783178
BruLib52461	GRWD1	1.414213562373095	2.449489742783178
BruLib64948	TMEM154	1.414213562373095	0.0
BruLib19940	SCGB1A1	1.414213562373095	0.0
BruLib67146	RAB40AL	1.414213562373095	2.449489742783178
BruLib23384	SGCE	1.414213562373095	2.449489742783178
BruLib38068	GPN3	1.414213562373095	0.0
BruLib75955	ZNF865	1.414213562373095	2.449489742783178
BruLib65931	DAGLB	1.414213562373095	0.0
BruLib32223	RPRD2	1.414213562373095	0.0
BruLib39105	CUTA	1.414213562373095	0.0
BruLib30100	ADAMTS8	1.414213562373095	2.449489742783178
BruLib22217	YBX3	1.414213562373095	4.898979485566356
BruLib40139	CCDC93	1.414213562373095	0.0
BruLib27442	RCAN2	1.414213562373095	0.0
BruLib62467	PPP1R1C	1.414213562373095	0.0
BruLib49426	NDNF	1.414213562373095	0.0
BruLib25009	SLC4A7	1.414213562373095	0.0
BruLib64187	COMMD6	1.414213562373095	2.449489742783178
BruLib29101	KDM5B	1.414213562373095	4.898979485566356
BruLib34932	PLA2G2D	1.414213562373095	0.0
BruLib39869	CYTL1	1.414213562373095	2.449489742783178
BruLib29889	LILRA1	1.414213562373095	0.0
BruLib26395	DENND4B	1.414213562373095	0.0
BruLib36414	CHMP4A	1.414213562373095	2.449489742783178
BruLib16404	RPL27A	1.414213562373095	2.449489742783178
BruLib57811	MRPL54	1.414213562373095	2.449489742783178
BruLib43916	PCDHGA9	1.414213562373095	0.0
BruLib14888	MAPK3	1.414213562373095	0.0
BruLib39214	YPEL5	1.414213562373095	0.0
BruLib12903	NTN3	1.414213562373095	7.348469228349534
BruLib27320	MPHOSPH9	1.414213562373095	0.0
BruLib55585	TBL1Y	1.414213562373095	2.449489742783178
BruLib65354	STOX1	1.414213562373095	2.449489742783178
BruLib54736	TMEM241	1.414213562373095	2.449489742783178
BruLib34840	KCNG2	1.414213562373095	0.0
BruLib5791	ERV3-1	1.414213562373095	0.0
BruLib20150	VIL1	1.414213562373095	0.0
BruLib43714	CMAS	1.414213562373095	0.0
BruLib69009	MROH2A	1.414213562373095	2.449489742783178
BruLib74855	PRR20B	1.414213562373095	4.898979485566356
BruLib29312	SRCAP	1.414213562373095	0.0
BruLib53853	ST6GAL2	1.414213562373095	0.0
BruLib26935	ATP9A	1.414213562373095	0.0
BruLib27485	KCNMB2	1.414213562373095	0.0
BruLib58153	CPXM2	1.414213562373095	4.898979485566356
BruLib19867	UBE2H	1.414213562373095	0.0
BruLib25438	FEZ2	1.414213562373095	0.0
BruLib20482	ZNF12	1.414213562373095	4.898979485566356
BruLib65892	PRPS1L1	1.414213562373095	2.449489742783178
BruLib53338	RNF135	1.414213562373095	2.449489742783178
BruLib22860	TNFSF12	1.414213562373095	2.449489742783178
BruLib63359	SLC5A8	1.414213562373095	0.0
BruLib53393	LLPH	1.414213562373095	0.0
BruLib75029	SEC14L6	1.414213562373095	2.449489742783178
BruLib49215	ZBED2	1.414213562373095	0.0
BruLib35514	TSPAN13	1.414213562373095	4.898979485566356
BruLib22966	RGS11	1.414213562373095	2.449489742783178
BruLib13305	PAPPA	1.414213562373095	0.0
BruLib53465	CCDC115	1.414213562373095	4.898979485566356
BruLib34644	TTLL3	1.414213562373095	0.0
BruLib69592	NCKAP5	1.414213562373095	0.0
BruLib37045	SH3KBP1	1.414213562373095	0.0
BruLib39910	GAR1	1.414213562373095	9.797958971132712
BruLib29594	GPR75	1.414213562373095	0.0
BruLib47415	SLC39A8	1.414213562373095	0.0
BruLib22120	PKP4	1.414213562373095	2.449489742783178
BruLib63263	CXorf38	1.414213562373095	0.0
BruLib66321	GPATCH11	1.414213562373095	4.898979485566356
BruLib5594	ENO2	1.414213562373095	2.449489742783178
BruLib8257	HTT	1.414213562373095	2.449489742783178
BruLib26761	HCN4	1.414213562373095	0.0
BruLib69437	SYCN	1.414213562373095	0.0
BruLib3782	CPD	1.414213562373095	2.449489742783178
BruLib60737	GAB3	1.414213562373095	4.898979485566356
BruLib27887	IRF9	1.414213562373095	0.0
BruLib55810	LRP5L	1.414213562373095	0.0
BruLib56154	DUSP27	1.414213562373095	2.449489742783178
BruLib7933	GTF2E1	1.414213562373095	7.348469228349534
BruLib72259	LOC400736	1.414213562373095	14.696938456699067
BruLib19660	TSPYL1	1.414213562373095	0.0
BruLib35704	BRPF3	1.414213562373095	0.0
BruLib22215	CST7	1.414213562373095	2.449489742783178
BruLib10843	LTBP1	1.414213562373095	0.0
BruLib75402	ZNF717	1.414213562373095	7.348469228349534
BruLib11842	MT3	1.414213562373095	2.449489742783178
BruLib45430	LRTM1	1.414213562373095	2.449489742783178
BruLib350	ADH5	1.414213562373095	4.898979485566356
BruLib41889	KIAA1551	1.414213562373095	0.0
BruLib28756	RGS14	1.414213562373095	0.0
BruLib55731	TRIM47	2.82842712474619	2.449489742783178
BruLib40978	RPP25	1.414213562373095	0.0
BruLib29425	MRPS30	1.414213562373095	0.0
BruLib34018	INTS7	1.414213562373095	0.0
BruLib56670	LENG9	1.414213562373095	0.0
BruLib51127	CCDC68	1.414213562373095	4.898979485566356
BruLib14055	PKM	1.414213562373095	2.449489742783178
BruLib75285	LOC100130370	1.414213562373095	0.0
BruLib6305	FGFR4	1.414213562373095	0.0
BruLib5384	MEGF8	1.414213562373095	0.0
BruLib62429	KANSL1L	1.414213562373095	2.449489742783178
BruLib76076	SAA2-SAA4	1.414213562373095	0.0
BruLib75950	SMLR1	1.414213562373095	0.0
BruLib33055	ACAP2	1.414213562373095	2.449489742783178
BruLib67941	ANKRD34A	1.414213562373095	0.0
BruLib16228	ABCE1	1.414213562373095	4.898979485566356
BruLib32781	TDRD7	1.414213562373095	0.0
BruLib19553	TRAF1	1.414213562373095	2.449489742783178
BruLib18086	SPOCK1	1.414213562373095	2.449489742783178
BruLib41836	SMG8	1.414213562373095	2.449489742783178
BruLib35701	ZNF777	1.414213562373095	0.0
BruLib14582	PPP1R3A	1.414213562373095	4.898979485566356
BruLib67276	CCDC88B	1.414213562373095	2.449489742783178
BruLib4970	DOK1	1.414213562373095	0.0
BruLib6186	FDFT1	1.414213562373095	0.0
BruLib20103	VCAM1	1.414213562373095	2.449489742783178
BruLib41335	C14orf119	1.414213562373095	0.0
BruLib36031	ANGPTL3	1.414213562373095	0.0
BruLib21335	SLC7A5	1.414213562373095	0.0
BruLib65479	OR5B17	1.414213562373095	0.0
BruLib44104	ANKH	1.414213562373095	2.449489742783178
BruLib35161	OR10H2	1.414213562373095	2.449489742783178
BruLib17254	SGK1	1.414213562373095	26.944387170614956
BruLib26472	JOSD1	1.414213562373095	2.449489742783178
BruLib32562	ANGEL1	1.414213562373095	2.449489742783178
BruLib56816	SNX18	1.414213562373095	4.898979485566356
BruLib69151	AGBL3	1.414213562373095	0.0
BruLib75308	LRRC70	1.414213562373095	0.0
BruLib13903	SERPINB6	1.414213562373095	0.0
BruLib5232	EBF1	1.414213562373095	0.0
BruLib22863	TNFSF10	1.414213562373095	2.449489742783178
BruLib58207	OR52K2	1.414213562373095	0.0
BruLib15475	PTPRCAP	1.414213562373095	4.898979485566356
BruLib2231	CALM1	1.414213562373095	0.0
BruLib21683	HIST1H2BI	1.414213562373095	4.898979485566356
BruLib14865	PRKCZ	1.414213562373095	0.0
BruLib57372	MRFAP1L1	1.414213562373095	19.595917942265423
BruLib28602	DNPH1	1.414213562373095	0.0
BruLib62980	AMZ1	1.414213562373095	2.449489742783178
BruLib12658	NME1	1.414213562373095	0.0
BruLib71513	USP27X	1.414213562373095	2.449489742783178
BruLib34633	SERBP1	1.414213562373095	0.0
BruLib24599	LONP1	1.414213562373095	7.348469228349534
BruLib1145	ARHGDIB	1.414213562373095	0.0
BruLib51829	DIAPH3	1.414213562373095	12.24744871391589
BruLib28090	TIMM17A	1.414213562373095	0.0
BruLib63086	C9orf62	1.414213562373095	4.898979485566356
BruLib27550	IGSF6	1.414213562373095	2.449489742783178
BruLib64860	C17orf74	1.414213562373095	2.449489742783178
BruLib26797	TOM1L1	1.414213562373095	0.0
BruLib39676	MYO3A	1.414213562373095	0.0
BruLib51470	TMPRSS5	1.414213562373095	4.898979485566356
BruLib53483	SARNP	1.414213562373095	7.348469228349534
BruLib72021	OR13J1	1.414213562373095	2.449489742783178
BruLib48381	CDK15	1.414213562373095	0.0
BruLib73010	RIMBP3B	1.414213562373095	0.0
BruLib32908	BRD4	1.414213562373095	0.0
BruLib7683	GPX7	1.414213562373095	7.348469228349534
BruLib41824	RNMTL1	1.414213562373095	2.449489742783178
BruLib10500	LAMC2	1.414213562373095	2.449489742783178
BruLib76404	CT45A10	1.414213562373095	0.0
BruLib21332	GAN	1.414213562373095	2.449489742783178
BruLib14454	POU3F2	1.414213562373095	0.0
BruLib47673	IKZF4	1.414213562373095	0.0
BruLib61290	SLC2A14	1.414213562373095	0.0
BruLib36966	NRBF2	1.414213562373095	4.898979485566356
BruLib66604	EPGN	1.414213562373095	0.0
BruLib65247	OR5D14	1.414213562373095	0.0
BruLib21009	SCG2	1.414213562373095	2.449489742783178
BruLib23593	SLC25A14	1.414213562373095	2.449489742783178
BruLib28373	HYOU1	1.414213562373095	2.449489742783178
BruLib9383	IL1R1	1.414213562373095	2.449489742783178
BruLib6011	FABP3	1.414213562373095	0.0
BruLib44108	MOSPD1	1.414213562373095	7.348469228349534
BruLib46808	KLHL12	1.414213562373095	0.0
BruLib36000	ZNF330	1.414213562373095	4.898979485566356
BruLib51483	ZBP1	1.414213562373095	0.0
BruLib49319	TMEM231	1.414213562373095	2.449489742783178
BruLib22426	RDH16	1.414213562373095	2.449489742783178
BruLib37531	EXOSC1	1.414213562373095	0.0
BruLib16376	RPL22	1.414213562373095	906.3112048297758
BruLib31563	TNIK	1.414213562373095	4.898979485566356
BruLib39343	EMCN	1.414213562373095	2.449489742783178
BruLib1973	C2	1.414213562373095	0.0
BruLib64633	SLC5A9	1.414213562373095	0.0
BruLib38465	SLC25A37	1.414213562373095	0.0
BruLib48915	TRAPPC6A	1.414213562373095	4.898979485566356
BruLib9199	IFIT3	1.414213562373095	0.0
BruLib34905	FBXO5	1.414213562373095	17.146428199482244
BruLib27178	CEBPZ	1.414213562373095	0.0
BruLib9497	IL12B	1.414213562373095	2.449489742783178
BruLib44395	RETN	1.414213562373095	2.449489742783178
BruLib61660	EFCAB3	1.414213562373095	0.0
BruLib50366	MRM1	1.414213562373095	2.449489742783178
BruLib15898	RBBP7	1.414213562373095	2.449489742783178
BruLib45354	CBX8	1.414213562373095	0.0
BruLib39808	NANS	1.414213562373095	2.449489742783178
BruLib68445	FOXD4L3	1.414213562373095	2.449489742783178
BruLib60412	COL26A1	1.414213562373095	0.0
BruLib35725	NAAA	1.414213562373095	0.0
BruLib49711	GTDC1	1.414213562373095	0.0
BruLib10394	KRT33B	2.82842712474619	0.0
BruLib26007	PHYHIP	1.414213562373095	0.0
BruLib69001	SPOPL	1.414213562373095	19.595917942265423
BruLib13601	PDK1	1.414213562373095	0.0
BruLib36290	FLVCR1	2.82842712474619	2.449489742783178
BruLib65514	OOSP2	1.414213562373095	0.0
BruLib60545	HGSNAT	1.414213562373095	4.898979485566356
BruLib28179	COG5	1.414213562373095	0.0
BruLib74292	KIAA0895L	1.414213562373095	0.0
BruLib18150	SPTBN2	1.414213562373095	0.0
BruLib63591	ZNF296	1.414213562373095	2.449489742783178
BruLib44570	SMARCAD1	1.414213562373095	0.0
BruLib72682	FAM45A	1.414213562373095	0.0
BruLib19130	TGM3	1.414213562373095	4.898979485566356
BruLib22976	DLK1	1.414213562373095	2.449489742783178
BruLib34886	SLC13A4	1.414213562373095	4.898979485566356
BruLib43730	ERBB2IP	1.414213562373095	0.0
BruLib14903	MAPK8	1.414213562373095	0.0
BruLib3419	CLPS	1.414213562373095	0.0
BruLib6090	FASN	1.414213562373095	0.0
BruLib7769	GRIN2D	1.414213562373095	0.0
BruLib68271	CEP57L1	1.414213562373095	0.0
BruLib19613	TRPC6	1.414213562373095	2.449489742783178
BruLib38461	TLR8	1.414213562373095	31.843366656181313
BruLib2754	CD79A	1.414213562373095	0.0
BruLib3507	PLK3	1.414213562373095	2.449489742783178
BruLib49856	ASB13	1.414213562373095	0.0
BruLib39450	SYT17	1.414213562373095	2.449489742783178
BruLib48034	MTHFSD	1.414213562373095	0.0
BruLib74438	LRTM2	1.414213562373095	0.0
BruLib48828	ASPSCR1	1.414213562373095	2.449489742783178
BruLib13683	PEX7	2.82842712474619	2.449489742783178
BruLib8429	HLA-DQB2	1.414213562373095	0.0
BruLib71409	LAMTOR4	1.414213562373095	7.348469228349534
BruLib66608	TMEM211	1.414213562373095	2.449489742783178
BruLib22467	PDE8B	1.414213562373095	2.449489742783178
BruLib7713	GRIA3	1.414213562373095	2.449489742783178
BruLib27901	TUBB4B	1.414213562373095	0.0
