id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ZNF92	2	0.35456	0.37534	0.924693	7687	1	-1.4875	0.80469	0.80412	0.923281	15212	0	-1.4875
VWA9	2	0.35456	0.37534	0.924693	7688	1	-0.47722	0.53406	0.53436	0.923281	9116	0	-0.47722
TLN2	2	0.35456	0.37534	0.924693	7689	1	-1.4875	0.80469	0.80412	0.923281	15792	0	-1.4875
HLA-DMB	2	0.35456	0.37534	0.924693	7690	1	-1.4875	0.80469	0.80412	0.923281	16015	0	-1.4875
SMIM20	2	0.35456	0.37534	0.924693	7691	1	-0.97896	0.30889	0.30885	0.915138	5380	0	-0.97896
GRAMD4	2	0.35456	0.37534	0.924693	7692	1	-0.47722	0.53406	0.53436	0.923281	9880	0	-0.47722
KLRF1	2	0.35456	0.37534	0.924693	7693	1	-0.98234	0.53406	0.53436	0.923281	9698	0	-0.98234
SUMO3	2	0.35456	0.37534	0.924693	7694	1	-0.98234	0.53406	0.53436	0.923281	9418	0	-0.98234
TEX26	2	0.35456	0.37534	0.924693	7695	1	-1.4875	0.80469	0.80412	0.923281	15714	0	-1.4875
LDHAL6B	2	0.35456	0.37534	0.924693	7696	1	-1.4875	0.80469	0.80412	0.923281	15884	0	-1.4875
POU4F2	2	0.35456	0.37534	0.924693	7697	1	-0.98234	0.53406	0.53436	0.923281	9872	0	-0.98234
PAWR	2	0.35456	0.37534	0.924693	7698	1	0.4301	0.042583	0.044006	0.915138	863	1	0.4301
MORN3	2	0.35456	0.37534	0.924693	7699	1	-0.98234	0.53406	0.53436	0.923281	9167	0	-0.98234
OSGIN2	2	0.35456	0.37534	0.924693	7700	1	-0.98234	0.80469	0.80412	0.923281	15927	0	-0.98234
ME1	2	0.35456	0.37534	0.924693	7701	1	-1.4875	0.80469	0.80412	0.923281	15242	0	-1.4875
THRB	2	0.35456	0.37534	0.924693	7702	1	-0.18304	0.19787	0.19774	0.915138	3768	0	-0.18304
SIGLEC14	2	0.35456	0.37534	0.924693	7703	1	-0.98234	0.80469	0.80412	0.923281	15341	0	-0.98234
PATE2	2	0.35456	0.37534	0.924693	7704	1	-0.97896	0.30889	0.30885	0.915138	5373	0	-0.97896
NEU1	2	0.35456	0.37534	0.924693	7705	1	-0.47979	0.089408	0.089589	0.915138	1703	1	-0.47979
CYP3A7	2	0.35456	0.37534	0.924693	7706	1	-0.98234	0.53406	0.53436	0.923281	8075	0	-0.98234
METAP1	2	0.35456	0.37534	0.924693	7707	1	-0.98234	0.80469	0.80412	0.923281	15282	0	-0.98234
GPD1	2	0.35456	0.37534	0.924693	7708	1	-0.47722	0.53406	0.53436	0.923281	9083	0	-0.47722
C1orf159	2	0.35456	0.37534	0.924693	7709	1	-0.98234	0.80469	0.80412	0.923281	15397	0	-0.98234
SPTBN5	2	0.35456	0.37534	0.924693	7710	1	-1.4875	0.80469	0.80412	0.923281	15365	0	-1.4875
SRRM1	2	0.35456	0.37534	0.924693	7711	1	-1.4875	0.80469	0.80412	0.923281	15313	0	-1.4875
OPN3	2	0.35456	0.37534	0.924693	7712	1	-0.98234	0.53406	0.53436	0.923281	8072	0	-0.98234
CELSR1	2	0.35456	0.37534	0.924693	7713	1	-1.4875	0.80469	0.80412	0.923281	15875	0	-1.4875
ZNF619	2	0.35456	0.37534	0.924693	7714	1	0.025329	0.089408	0.089589	0.915138	1621	1	0.025329
MAFK	2	0.35456	0.37534	0.924693	7715	1	-0.47722	0.53406	0.53436	0.923281	8546	0	-0.47722
RAP1B	2	0.35456	0.37534	0.924693	7716	1	-0.98234	0.53406	0.53436	0.923281	9128	0	-0.98234
CIB3	2	0.35456	0.37534	0.924693	7717	1	-0.98234	0.53406	0.53436	0.923281	10045	0	-0.98234
OR2W1	2	0.35456	0.37534	0.924693	7718	1	-0.18304	0.19787	0.19774	0.915138	3692	0	-0.18304
TMED7-TICAM2	2	0.35456	0.37534	0.924693	7719	1	-1.4875	0.80469	0.80412	0.923281	15315	0	-1.4875
VPS33B	2	0.35456	0.37534	0.924693	7720	1	-0.47722	0.53406	0.53436	0.923281	8382	0	-0.47722
TBCK	2	0.35456	0.37534	0.924693	7721	1	-0.47722	0.53406	0.53436	0.923281	9786	0	-0.47722
DHRS9	2	0.35456	0.37534	0.924693	7722	1	-1.4875	0.80469	0.80412	0.923281	15849	0	-1.4875
CAPZA1	2	0.35456	0.37534	0.924693	7723	1	0.025329	0.089408	0.089589	0.915138	1582	1	0.025329
FECH	2	0.35456	0.37534	0.924693	7724	1	-0.98234	0.53406	0.53436	0.923281	8116	0	-0.98234
YAE1D1	2	0.35456	0.37534	0.924693	7725	1	-0.47722	0.53406	0.53436	0.923281	9093	0	-0.47722
MCM6	2	0.35456	0.37534	0.924693	7726	1	-0.98234	0.80469	0.80412	0.923281	15687	0	-0.98234
CATSPERG	2	0.35456	0.37534	0.924693	7727	1	-0.68816	0.19787	0.19774	0.915138	3232	0	-0.68816
CCZ1B	2	0.35456	0.37534	0.924693	7728	1	-0.47722	0.53406	0.53436	0.923281	9510	0	-0.47722
TMEM55A	2	0.35456	0.37534	0.924693	7729	1	0.31438	0.026188	0.028412	0.915138	625	1	0.31438
NUDCD1	2	0.35456	0.37534	0.924693	7730	1	-0.98234	0.53406	0.53436	0.923281	8515	0	-0.98234
SLC7A11	2	0.35456	0.37534	0.924693	7731	1	-0.31832	0.058154	0.059003	0.915138	1159	1	-0.31832
BCL11B	2	0.35456	0.37534	0.924693	7732	1	-0.98234	0.80469	0.80412	0.923281	15509	0	-0.98234
MTCH2	2	0.35456	0.37534	0.924693	7733	1	-0.98234	0.53406	0.53436	0.923281	9672	0	-0.98234
DIS3L	2	0.35456	0.37534	0.924693	7734	1	-0.98234	0.53406	0.53436	0.923281	10278	0	-0.98234
TCF7	2	0.35456	0.37534	0.924693	7735	1	0.68782	0.031499	0.033484	0.915138	716	1	0.68782
SULT1C4	2	0.35456	0.37534	0.924693	7736	1	-0.18304	0.19787	0.19774	0.915138	3320	0	-0.18304
RBMY1J	2	0.35456	0.37534	0.924693	7737	1	-0.98234	0.53406	0.53436	0.923281	10126	0	-0.98234
VSTM4	2	0.35456	0.37534	0.924693	7738	1	-0.47722	0.53406	0.53436	0.923281	9853	0	-0.47722
COG2	2	0.35456	0.37534	0.924693	7739	1	-0.47722	0.53406	0.53436	0.923281	9734	0	-0.47722
FPGT-TNNI3K	2	0.35456	0.37534	0.924693	7740	1	-1.4875	0.80469	0.80412	0.923281	15772	0	-1.4875
CA14	2	0.35456	0.37534	0.924693	7741	1	-1.4875	0.80469	0.80412	0.923281	16114	0	-1.4875
PQLC3	2	0.35456	0.37534	0.924693	7742	1	-0.98234	0.53406	0.53436	0.923281	9396	0	-0.98234
NBPF15	2	0.35456	0.37534	0.924693	7743	1	-0.98234	0.53406	0.53436	0.923281	9260	0	-0.98234
CFAP45	2	0.35456	0.37534	0.924693	7744	1	-0.98234	0.53406	0.53436	0.923281	10105	0	-0.98234
TPST2	2	0.35456	0.37534	0.924693	7745	1	-0.98234	0.53406	0.53436	0.923281	8026	0	-0.98234
ZNF266	2	0.35456	0.37534	0.924693	7746	1	-0.68816	0.19787	0.19774	0.915138	3738	0	-0.68816
LOC101929983	2	0.35456	0.37534	0.924693	7747	1	-0.98234	0.80469	0.80412	0.923281	15204	0	-0.98234
GSG2	2	0.35456	0.37534	0.924693	7748	1	0.98064	0.020761	0.02322	0.907913	532	1	0.98064
TRAPPC2	2	0.35456	0.37534	0.924693	7749	1	-0.98234	0.80469	0.80412	0.923281	15451	0	-0.98234
SHE	2	0.35456	0.37534	0.924693	7750	1	-0.47722	0.53406	0.53436	0.923281	8996	0	-0.47722
CD19	2	0.35456	0.37534	0.924693	7751	1	0.4257	0.022401	0.024836	0.907913	568	1	0.4257
CCDC13	2	0.35456	0.37534	0.924693	7752	1	-0.98234	0.53406	0.53436	0.923281	8176	0	-0.98234
ZNF479	2	0.35456	0.37534	0.924693	7753	1	-0.47722	0.53406	0.53436	0.923281	8210	0	-0.47722
PRKAB1	2	0.35456	0.37534	0.924693	7754	1	-0.47979	0.089408	0.089589	0.915138	1658	1	-0.47979
TP63	2	0.35456	0.37534	0.924693	7755	1	-0.98234	0.80469	0.80412	0.923281	15965	0	-0.98234
OR9G1	2	0.35456	0.37534	0.924693	7756	1	-0.47384	0.30889	0.30885	0.915138	5399	0	-0.47384
C1orf50	2	0.35456	0.37534	0.924693	7757	1	-0.98234	0.53406	0.53436	0.923281	8664	0	-0.98234
MSMP	2	0.35456	0.37534	0.924693	7758	1	-0.98234	0.53406	0.53436	0.923281	8009	0	-0.98234
CEP72	2	0.35456	0.37534	0.924693	7759	1	-1.4875	0.80469	0.80412	0.923281	15504	0	-1.4875
CDHR1	2	0.35456	0.37534	0.924693	7760	1	-0.68816	0.19787	0.19774	0.915138	3814	0	-0.68816
FOXJ1	2	0.35456	0.37534	0.924693	7761	1	-0.98234	0.80469	0.80412	0.923281	15738	0	-0.98234
BRAT1	2	0.35456	0.37534	0.924693	7762	1	-0.47722	0.53406	0.53436	0.923281	8250	0	-0.47722
XIRP2	2	0.35456	0.37534	0.924693	7763	1	-0.47722	0.53406	0.53436	0.923281	8757	0	-0.47722
TCN1	2	0.35456	0.37534	0.924693	7764	1	0.025329	0.089408	0.089589	0.915138	1714	1	0.025329
PAQR6	2	0.35456	0.37534	0.924693	7765	1	-0.47722	0.53406	0.53436	0.923281	9497	0	-0.47722
NBPF6	2	0.35456	0.37534	0.924693	7766	1	-1.4875	0.80469	0.80412	0.923281	15333	0	-1.4875
RABIF	2	0.35456	0.37534	0.924693	7767	1	-0.47722	0.53406	0.53436	0.923281	8444	0	-0.47722
MRPS23	2	0.35456	0.37534	0.924693	7768	1	-0.18304	0.19787	0.19774	0.915138	3361	0	-0.18304
USP18	2	0.35456	0.37534	0.924693	7769	1	-0.98234	0.53406	0.53436	0.923281	9057	0	-0.98234
LYVE1	2	0.35456	0.37534	0.924693	7770	1	-1.4875	0.80469	0.80412	0.923281	15475	0	-1.4875
ENAH	2	0.35456	0.37534	0.924693	7771	1	-1.4875	0.80469	0.80412	0.923281	16040	0	-1.4875
ZMYM6NB	2	0.35456	0.37534	0.924693	7772	1	-0.98234	0.53406	0.53436	0.923281	9654	0	-0.98234
WDR63	2	0.35456	0.37534	0.924693	7773	1	-0.98234	0.53406	0.53436	0.923281	8961	0	-0.98234
HDX	2	0.35456	0.37534	0.924693	7774	1	-0.98234	0.53406	0.53436	0.923281	9563	0	-0.98234
NUCKS1	2	0.35456	0.37534	0.924693	7775	1	-0.18304	0.19787	0.19774	0.915138	3108	0	-0.18304
ZNF646	2	0.35456	0.37534	0.924693	7776	1	-0.98234	0.53406	0.53436	0.923281	8739	0	-0.98234
DHX16	2	0.35456	0.37534	0.924693	7777	1	-0.98234	0.53406	0.53436	0.923281	9846	0	-0.98234
ZDHHC19	2	0.35456	0.37534	0.924693	7778	1	-0.60912	0.11877	0.11868	0.915138	2125	0	-0.60912
THBS3	2	0.35456	0.37534	0.924693	7779	1	-0.98234	0.53406	0.53436	0.923281	8135	0	-0.98234
SPDYE6	2	0.35456	0.37534	0.924693	7780	1	-0.47722	0.53406	0.53436	0.923281	8587	0	-0.47722
APOC1	2	0.35456	0.37534	0.924693	7781	1	0.025329	0.089408	0.089589	0.915138	1592	1	0.025329
PRKX	2	0.35456	0.37534	0.924693	7782	1	-0.47722	0.53406	0.53436	0.923281	9890	0	-0.47722
PXMP4	2	0.35456	0.37534	0.924693	7783	1	-1.4875	0.80469	0.80412	0.923281	15404	0	-1.4875
SH3BP5	2	0.35456	0.37534	0.924693	7784	1	-1.4875	0.80469	0.80412	0.923281	16128	0	-1.4875
ZNF35	2	0.35456	0.37534	0.924693	7785	1	0.1868	0.058154	0.059003	0.915138	1150	1	0.1868
PSPC1	2	0.35456	0.37534	0.924693	7786	1	-0.98234	0.80469	0.80412	0.923281	15562	0	-0.98234
SPAG16	2	0.35456	0.37534	0.924693	7787	1	-1.4875	0.80469	0.80412	0.923281	15307	0	-1.4875
FAM13A	2	0.35456	0.37534	0.924693	7788	1	-0.47722	0.53406	0.53436	0.923281	8866	0	-0.47722
FCRLA	2	0.35456	0.37534	0.924693	7789	1	-1.4875	0.80469	0.80412	0.923281	15745	0	-1.4875
MAPK8	2	0.35456	0.37534	0.924693	7790	1	-1.4875	0.80469	0.80412	0.923281	15135	0	-1.4875
GRAMD3	2	0.35456	0.37534	0.924693	7791	1	-0.98234	0.80469	0.80412	0.923281	16102	0	-0.98234
MGAT5	2	0.35456	0.37534	0.924693	7792	1	-0.68816	0.19787	0.19774	0.915138	3275	0	-0.68816
IGLON5	2	0.35456	0.37534	0.924693	7793	1	-1.4875	0.80469	0.80412	0.923281	15164	0	-1.4875
PRDM4	2	0.35456	0.37534	0.924693	7794	1	-0.98234	0.53406	0.53436	0.923281	8919	0	-0.98234
PTRF	2	0.35456	0.37534	0.924693	7795	1	-0.47979	0.089408	0.089589	0.915138	1566	1	-0.47979
FHL5	2	0.35456	0.37534	0.924693	7796	1	-0.98234	0.53406	0.53436	0.923281	9269	0	-0.98234
SPATA6L	2	0.35456	0.37534	0.924693	7797	1	-0.98234	0.53406	0.53436	0.923281	9227	0	-0.98234
CAMKMT	2	0.35456	0.37534	0.924693	7798	1	-0.47722	0.53406	0.53436	0.923281	10179	0	-0.47722
WBSCR22	2	0.35456	0.37534	0.924693	7799	1	-0.68816	0.19787	0.19774	0.915138	3604	0	-0.68816
FGFR4	2	0.35456	0.37534	0.924693	7800	1	-1.4875	0.80469	0.80412	0.923281	15165	0	-1.4875
CARNS1	2	0.35456	0.37534	0.924693	7801	1	-0.47722	0.53406	0.53436	0.923281	9045	0	-0.47722
ADH7	2	0.35456	0.37534	0.924693	7802	1	-1.4875	0.80469	0.80412	0.923281	15514	0	-1.4875
TBC1D2B	2	0.35456	0.37534	0.924693	7803	1	-0.98234	0.53406	0.53436	0.923281	8143	0	-0.98234
C12orf75	2	0.35456	0.37534	0.924693	7804	1	-0.98234	0.53406	0.53436	0.923281	9882	0	-0.98234
BTF3L4	2	0.35456	0.37534	0.924693	7805	1	-1.4875	0.80469	0.80412	0.923281	15406	0	-1.4875
POP5	2	0.35456	0.37534	0.924693	7806	1	-0.98234	0.53406	0.53436	0.923281	8419	0	-0.98234
ARNT2	2	0.35456	0.37534	0.924693	7807	1	-0.97727	0.29229	0.2924	0.915138	5245	0	-0.97727
CHD4	2	0.35456	0.37534	0.924693	7808	1	-0.98234	0.53406	0.53436	0.923281	9420	0	-0.98234
CERKL	2	0.35456	0.37534	0.924693	7809	1	-0.47722	0.53406	0.53436	0.923281	8718	0	-0.47722
CRYGA	2	0.35456	0.37534	0.924693	7810	1	-0.98234	0.53406	0.53436	0.923281	8222	0	-0.98234
DCUN1D5	2	0.35456	0.37534	0.924693	7811	1	-0.47722	0.53406	0.53436	0.923281	10164	0	-0.47722
TRAF6	2	0.35456	0.37534	0.924693	7812	1	-0.98234	0.80469	0.80412	0.923281	15115	0	-0.98234
NME8	4	0.35462	0.49695	0.924693	7813	1	-0.48486	0.7829	0.78269	0.923281	13935	0	-0.48486
KCNF1	4	0.35506	0.49738	0.924693	7814	1	-0.98997	0.7829	0.78269	0.923281	14162	0	-0.98997
OR5K2	3	0.35511	0.44687	0.924693	7815	1	0.60862	0.28159	0.2813	0.915138	4172	0	0.60862
CYP4A11	3	0.35511	0.44687	0.924693	7816	1	-0.98997	0.91368	0.91376	0.97872	17100	0	-0.98997
CCDC68	4	0.35533	0.49765	0.924693	7817	1	-0.48486	0.35658	0.35595	0.915138	7205	0	-0.48486
PKD2L1	3	0.35565	0.44718	0.924693	7818	1	-0.98997	0.08595	0.088512	0.915138	1398	1	-0.98997
WWTR1	3	0.35579	0.44726	0.924693	7819	1	0.020264	0.68195	0.68195	0.923281	12451	0	0.020264
GYPA	3	0.35602	0.44738	0.924693	7820	1	-0.98997	0.68195	0.68195	0.923281	11703	0	-0.98997
ACTG2	3	0.35616	0.44746	0.924693	7821	1	0.027018	0.17276	0.17234	0.915138	2983	0	0.027018
HOMEZ	3	0.3562	0.44749	0.924693	7822	1	0.020264	0.68195	0.68195	0.923281	12361	0	0.020264
PCP4	3	0.35625	0.44753	0.924693	7823	1	0.020264	0.08595	0.088512	0.915138	1470	1	0.020264
NANP	3	0.35644	0.44764	0.924693	7824	1	0.020264	0.68195	0.68195	0.923281	12638	0	0.020264
RARG	4	0.35804	0.50048	0.924693	7825	1	-0.98997	0.35658	0.35595	0.915138	6468	0	-0.98997
KRTAP23-1	4	0.35804	0.50048	0.924693	7826	1	0.52281	0.011806	0.022143	0.901958	341	2	0.52281
SIAH2	4	0.35804	0.50048	0.924693	7827	1	-0.48486	0.52237	0.52197	0.923281	7875	0	-0.48486
RCVRN	4	0.35804	0.50048	0.924693	7828	2	0.11114	0.0081407	0.015537	0.901958	257	1	0.11114
TCTN2	4	0.35804	0.50048	0.924693	7829	1	0.020264	0.35658	0.35595	0.915138	6318	0	0.020264
LUZP2	4	0.35804	0.50048	0.924693	7830	1	-0.48486	0.35658	0.35595	0.915138	6697	0	-0.48486
VWF	4	0.35804	0.50048	0.924693	7831	1	0.31444	0.17082	0.17154	0.915138	2645	1	0.31444
E2F1	4	0.35804	0.50048	0.924693	7832	1	0.23201	0.35658	0.35595	0.915138	7008	0	0.23201
NOP56	4	0.35804	0.50048	0.924693	7833	1	-0.98997	0.96185	0.96192	0.994548	17915	0	-0.98997
MTHFR	4	0.35804	0.50048	0.924693	7834	1	-0.19068	0.062005	0.072633	0.915138	1213	1	-0.19068
PRDX6	4	0.35804	0.50048	0.924693	7835	1	0.020264	0.35658	0.35595	0.915138	6728	0	0.020264
SLC39A3	4	0.35804	0.50048	0.924693	7836	1	-0.48486	0.35658	0.35595	0.915138	7092	0	-0.48486
RRAD	4	0.35804	0.50048	0.924693	7837	1	-0.98997	0.35658	0.35595	0.915138	6691	0	-0.98997
SAP30L	4	0.35804	0.50048	0.924693	7838	2	-0.68816	0.7829	0.78269	0.923281	14838	0	-0.68816
BTBD2	4	0.35804	0.50048	0.924693	7839	1	-0.98997	0.7829	0.78269	0.923281	14054	0	-0.98997
ZNF155	4	0.3624	0.50509	0.924693	7840	1	-0.48486	0.7829	0.78269	0.923281	13960	0	-0.48486
GSTM1	3	0.36435	0.45233	0.924693	7841	1	0.020264	0.16818	0.16767	0.915138	2612	1	0.020264
RNASET2	3	0.36435	0.45233	0.924693	7842	1	0.020264	0.16675	0.16624	0.915138	2600	1	0.020264
HYAL1	3	0.36435	0.45233	0.924693	7843	1	-0.98997	0.68195	0.68195	0.923281	13003	0	-0.98997
EHMT1	3	0.36435	0.45233	0.924693	7844	1	-0.98997	0.13107	0.13122	0.915138	2168	1	-0.98997
PLA2G2A	3	0.36435	0.45233	0.924693	7845	1	0.020264	0.68195	0.68195	0.923281	12490	0	0.020264
CSN2	3	0.36435	0.45233	0.924693	7846	1	-0.98997	0.68195	0.68195	0.923281	13378	0	-0.98997
ZBTB32	3	0.36435	0.45233	0.924693	7847	1	-0.98997	0.022921	0.030883	0.915138	577	1	-0.98997
AMZ1	3	0.36435	0.45233	0.924693	7848	1	0.020264	0.68195	0.68195	0.923281	12546	0	0.020264
C11orf95	3	0.36435	0.45233	0.924693	7849	1	0.020264	0.28159	0.2813	0.915138	5208	0	0.020264
PECAM1	3	0.36435	0.45233	0.924693	7850	1	-0.98997	0.68195	0.68195	0.923281	12509	0	-0.98997
ARVCF	3	0.36435	0.45233	0.924693	7851	1	0.020264	0.68195	0.68195	0.923281	12174	0	0.020264
GGCT	3	0.36435	0.45233	0.924693	7852	1	0.020264	0.68195	0.68195	0.923281	13390	0	0.020264
OR4C12	3	0.36435	0.45233	0.924693	7853	1	-0.98997	0.40463	0.40471	0.923281	7385	0	-0.98997
H2AFV	3	0.36435	0.45233	0.924693	7854	1	-0.98997	0.91368	0.91376	0.97872	16972	0	-0.98997
CLSPN	3	0.36435	0.45233	0.924693	7855	1	-0.98997	0.91368	0.91376	0.97872	16505	0	-0.98997
NAGA	3	0.36435	0.45233	0.924693	7856	1	0.020264	0.68195	0.68195	0.923281	13248	0	0.020264
DCTD	3	0.36435	0.45233	0.924693	7857	1	-0.98997	0.012476	0.021484	0.901958	388	1	-0.98997
MLF2	3	0.36435	0.45233	0.924693	7858	1	0.020264	0.28159	0.2813	0.915138	4091	0	0.020264
CT45A10	3	0.36435	0.45233	0.924693	7859	1	-0.98997	0.91368	0.91376	0.97872	16695	0	-0.98997
DUS2	3	0.36435	0.45233	0.924693	7860	1	-0.98997	0.68195	0.68195	0.923281	12600	0	-0.98997
H3F3C	3	0.36435	0.45233	0.924693	7861	1	-0.98997	0.91368	0.91376	0.97872	16751	0	-0.98997
TAF1C	3	0.36435	0.45233	0.924693	7862	1	0.020264	0.13107	0.13122	0.915138	2242	1	0.020264
KLHL9	3	0.36435	0.45233	0.924693	7863	1	0.020264	0.28159	0.2813	0.915138	5182	0	0.020264
DSG4	3	0.36435	0.45233	0.924693	7864	1	0.020264	0.68195	0.68195	0.923281	11358	0	0.020264
CALB2	3	0.36435	0.45233	0.924693	7865	1	-0.98997	0.91368	0.91376	0.97872	16742	0	-0.98997
LACTB2	3	0.36435	0.45233	0.924693	7866	1	0.020264	0.68195	0.68195	0.923281	12972	0	0.020264
BCO1	3	0.36435	0.45233	0.924693	7867	1	-0.98997	0.42546	0.42559	0.923281	7599	0	-0.98997
MTX2	3	0.36435	0.45233	0.924693	7868	1	0.020264	0.28159	0.2813	0.915138	4178	0	0.020264
MAP3K19	3	0.36435	0.45233	0.924693	7869	1	-0.98997	0.68195	0.68195	0.923281	12217	0	-0.98997
PRUNE	3	0.36435	0.45233	0.924693	7870	1	0.020264	0.38681	0.38682	0.923281	7319	0	0.020264
DCK	3	0.36435	0.45233	0.924693	7871	1	0.020264	0.37698	0.37688	0.923281	7210	0	0.020264
ZNF160	3	0.36435	0.45233	0.924693	7872	1	-0.98997	0.68195	0.68195	0.923281	11861	0	-0.98997
HCRTR2	3	0.36435	0.45233	0.924693	7873	1	0.60862	0.28159	0.2813	0.915138	4017	0	0.60862
KDM2B	3	0.36435	0.45233	0.924693	7874	1	-0.98997	0.68195	0.68195	0.923281	11865	0	-0.98997
CD28	3	0.36435	0.45233	0.924693	7875	1	0.020264	0.68195	0.68195	0.923281	12169	0	0.020264
SLC28A3	3	0.36435	0.45233	0.924693	7876	1	-0.98997	0.68195	0.68195	0.923281	11025	0	-0.98997
CCL28	3	0.36435	0.45233	0.924693	7877	1	-0.98997	0.68195	0.68195	0.923281	13441	0	-0.98997
RIF1	3	0.36435	0.45233	0.924693	7878	1	0.020264	0.68195	0.68195	0.923281	12347	0	0.020264
MND1	3	0.36435	0.45233	0.924693	7879	1	0.020264	0.28159	0.2813	0.915138	4367	0	0.020264
ACAD10	3	0.36435	0.45233	0.924693	7880	1	-0.98997	0.68195	0.68195	0.923281	13257	0	-0.98997
MEI1	3	0.36435	0.45233	0.924693	7881	1	0.020264	0.42546	0.42559	0.923281	7481	0	0.020264
USP14	3	0.36435	0.45233	0.924693	7882	1	0.60862	0.28159	0.2813	0.915138	4497	0	0.60862
DET1	3	0.36435	0.45233	0.924693	7883	1	-0.98997	0.68195	0.68195	0.923281	12227	0	-0.98997
DYDC2	3	0.36435	0.45233	0.924693	7884	1	0.020264	0.13107	0.13122	0.915138	2245	1	0.020264
BRK1	3	0.36435	0.45233	0.924693	7885	1	-0.98997	0.68195	0.68195	0.923281	11463	0	-0.98997
TRMT1	3	0.36435	0.45233	0.924693	7886	1	-0.98997	0.28159	0.2813	0.915138	5151	0	-0.98997
KRT26	3	0.36435	0.45233	0.924693	7887	1	-0.98997	0.91368	0.91376	0.97872	16958	0	-0.98997
ASIC2	3	0.36435	0.45233	0.924693	7888	1	0.020264	0.28159	0.2813	0.915138	4222	0	0.020264
SLC38A5	3	0.36435	0.45233	0.924693	7889	1	-0.98997	0.68195	0.68195	0.923281	13253	0	-0.98997
CCNT2	3	0.36435	0.45233	0.924693	7890	1	-0.98997	0.68195	0.68195	0.923281	12038	0	-0.98997
RUSC1-AS1	3	0.36435	0.45233	0.924693	7891	1	0.020264	0.38681	0.38682	0.923281	7315	0	0.020264
ILVBL	3	0.36435	0.45233	0.924693	7892	1	0.020264	0.68195	0.68195	0.923281	11759	0	0.020264
LOC400736	4	0.366	0.50889	0.924693	7893	1	0.11631	0.083352	0.091396	0.915138	1387	1	0.11631
RAB40AL	4	0.366	0.50889	0.924693	7894	1	0.020264	0.35658	0.35595	0.915138	6969	0	0.020264
ADAMTS2	4	0.366	0.50889	0.924693	7895	1	0.020264	0.35658	0.35595	0.915138	6486	0	0.020264
CEACAM21	4	0.366	0.50889	0.924693	7896	1	0.020264	0.7829	0.78269	0.923281	14110	0	0.020264
OR51T1	4	0.366	0.50889	0.924693	7897	2	-0.18304	0.7829	0.78269	0.923281	14004	0	-0.18304
NOL3	4	0.366	0.50889	0.924693	7898	2	0.11114	0.023784	0.040017	0.915138	585	1	0.11114
EARS2	4	0.366	0.50889	0.924693	7899	1	0.020264	0.7829	0.78269	0.923281	14384	0	0.020264
PTBP1	4	0.366	0.50889	0.924693	7900	1	0.017691	0.011806	0.022143	0.901958	330	2	0.017691
RNASEH2A	4	0.366	0.50889	0.924693	7901	1	-0.98997	0.7829	0.78269	0.923281	13921	0	-0.98997
PRR23A	4	0.366	0.50889	0.924693	7902	1	-0.19068	0.11293	0.11781	0.915138	2052	1	-0.19068
SLC4A2	4	0.36876	0.51184	0.924693	7903	1	0.81699	0.011806	0.022143	0.901958	353	2	0.81699
PHACTR4	4	0.37032	0.51346	0.924693	7904	1	-0.48486	0.7829	0.78269	0.923281	14471	0	-0.48486
HDHD1	3	0.37202	0.45683	0.924693	7905	1	-0.98997	0.0095753	0.018077	0.901958	281	1	-0.98997
TAPT1	3	0.37222	0.45697	0.924693	7906	1	0.60862	0.08595	0.088512	0.915138	1411	1	0.60862
ZNF843	3	0.37295	0.45743	0.924693	7907	1	0.020264	0.68195	0.68195	0.923281	12247	0	0.020264
GPR157	3	0.37295	0.45743	0.924693	7908	1	0.7667	0.13107	0.13122	0.915138	2385	1	0.7667
LOC650293	3	0.37295	0.45743	0.924693	7909	1	0.020264	0.68195	0.68195	0.923281	12160	0	0.020264
GPX2	3	0.37295	0.45743	0.924693	7910	1	0.020264	0.28159	0.2813	0.915138	5095	0	0.020264
ENDOU	3	0.37295	0.45743	0.924693	7911	1	-0.98997	0.68195	0.68195	0.923281	12313	0	-0.98997
C17orf74	3	0.37361	0.4578	0.924693	7912	1	0.020264	0.68195	0.68195	0.923281	12771	0	0.020264
IFI44	3	0.37366	0.45784	0.924693	7913	1	0.020264	0.68195	0.68195	0.923281	12346	0	0.020264
NIPSNAP3B	3	0.37384	0.45794	0.924693	7914	1	-0.98997	0.91368	0.91376	0.97872	16726	0	-0.98997
SLC26A8	3	0.37439	0.45824	0.924693	7915	1	-0.98997	0.68195	0.68195	0.923281	12003	0	-0.98997
FMOD	3	0.37452	0.45832	0.924693	7916	1	0.020264	0.68195	0.68195	0.923281	12066	0	0.020264
RNASE12	3	0.37466	0.4584	0.924693	7917	1	0.60862	0.28159	0.2813	0.915138	4423	0	0.60862
MYO18A	3	0.37475	0.45845	0.924693	7918	1	-0.98997	0.68195	0.68195	0.923281	12992	0	-0.98997
NUDT9	3	0.37514	0.45868	0.924693	7919	1	-0.98997	0.68195	0.68195	0.923281	11042	0	-0.98997
CLSTN2	4	0.37563	0.51912	0.924693	7920	1	0.020264	0.17082	0.17154	0.915138	2682	1	0.020264
